placeInfo/address,theme,city,imageUrl,placeInfo/latitude,placeInfo/longitude,placeInfo/id,placeInfo/numberOfReviews,rating,lang,text,placeInfo/name,placeInfo/rating,placeInfo/webUrl
"King Fahd Rd, Alhawiyah, Al Bahah 65525, Saudi Arabia",Mutton barbecue restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipO-yVQ4BZ1eioQ7wbc7GHxW2ZTfrleRvRJGkXVb=w408-h306-k-no,20.015738,41.4701814,ChIJ05GzPcZF7xUR7PfXajDdgq8,749,5,ar,بدون مبالغة مشاوي لذيذة ونظيفة وتستحق التكرار,"مطعم الشهباء",4.1,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D9%84%D8%B4%D9%87%D8%A8%D8%A7%D8%A1&query_place_id=ChIJ05GzPcZF7xUR7PfXajDdgq8
"2F67+36V, King Khalid Rd, Town Center, Al Bahah 65522, Saudi Arabia",Pancake restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipP4oRTyu2kLSfjtRDQMqF4mcNNyzbGJTkRvVd5p=w408-h544-k-no,20.0102451,41.4630471,ChIJCZikRQBF7xUROO3OZOfp23c,76,5,ar,بالعكس اكله نظيف جدا واتق يوم تلاقي الله,بوفية كويا,4,https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%88%D9%81%D9%8A%D8%A9%20%D9%83%D9%88%D9%8A%D8%A7&query_place_id=ChIJCZikRQBF7xUROO3OZOfp23c
"طريق الكورنيش, Al-Hamra'a, Jeddah 23212, Saudi Arabia",Restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipMCBwlwIJ0YDWCml_qNjzOI4VAZlkpi_-GtDvxL=w426-h240-k-no,21.515723,39.1560119,ChIJSdK1xofPwxURugnMbgX-SsA,151,4,ar,"بصراحة المكان كبوفية يوجد جميع الأصناف  وكترتيب وجودة طعام ولا غلطة . اما استقبال وتعامل موظفين للأسف غير احترافي جدا.
قمت بالحجز  عن طريق التلفون قال 225 كان وسط اسبوع عند الوصول عند الباب  قال 265 لمن سالت قال مع الضريبة  ودخلت وافقت و بالداخل   اتفاجأ لاتوجد خدمة ولا مساعدة يعني ادخل مكان وفندق وادفع لازم يكون كل شي كامل 5 نجوم  المفروض عندهم اخدم نفسك بنفسك",InterContinental Jeddah Al Ferdaus Restaurant,4.3,https://www.google.com/maps/search/?api=1&query=InterContinental%20Jeddah%20Al%20Ferdaus%20Restaurant&query_place_id=ChIJSdK1xofPwxURugnMbgX-SsA
"6G9H+JJ،, مجمع الفرقان، المنسك،, Abha 62523, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipMy496bPOshgHxWSGxsw2DolbIy0vYxSNswYuDp=w408-h306-k-no,18.2190625,42.5290625,ChIJvYlUfGlV4xURD8Yy8H-WeYw,3892,5,ar,"بصراحه من افضل مطاعم البرقر وكذلك تعامل فريق المطعم كامل وخاصه الموظفه امل واستقبالها للعملاء وتوضيح لهم تفاصيل الوجبات صراحه الله يكثر من امثالها",بنباستيك برجر bunbastic burger,4.8,https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%86%D8%A8%D8%A7%D8%B3%D8%AA%D9%8A%D9%83%20%D8%A8%D8%B1%D8%AC%D8%B1%20bunbastic%20burger&query_place_id=ChIJvYlUfGlV4xURD8Yy8H-WeYw
"2F55+JG6, Prince Faisal Bin Mohammad Bin Saud, Town Center, Al Bahah 65522, Saudi Arabia",Fast food restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipOJdeAHtZnA1vZ3lgdySPxCfidJC41NFx3L1kyJ=w408-h408-k-no,20.0090406,41.4587696,ChIJUxyulkdF7xUREHyIy7an4DE,126,5,ar,بوفيه فلاف حمص جد رائع كل شي ساخن وشي مرتب وجميل بنصح بزيارته 👍👍👍,"بوفيه علياء إدارة أبو يوسف",3.7,https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%88%D9%81%D9%8A%D9%87%20%D8%B9%D9%84%D9%8A%D8%A7%D8%A1%20%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9%20%D8%A3%D8%A8%D9%88%20%D9%8A%D9%88%D8%B3%D9%81&query_place_id=ChIJUxyulkdF7xUREHyIy7an4DE
"7998, Alfaysaliyyah Al Janubiyyah, 4008, Tabuk 47911, Saudi Arabia",Restaurant,Tabuk,https://lh5.googleusercontent.com/p/AF1QipMQpUFq3gW5yO5yOzmRTMeuaBrd03v8UPJQlBxi=w408-h544-k-no,28.3922455,36.584773,ChIJ6xZthhatqRURG5h9SbQfWsE,2566,5,ar,بكج الفطور الشرقي طعامه وراهي مرررره ومنوع,Lavilla restaurant,3.7,https://www.google.com/maps/search/?api=1&query=Lavilla%20restaurant&query_place_id=ChIJ6xZthhatqRURG5h9SbQfWsE
"Sheikhi Saud Alsudairi, Aldhafir, Al Bahah 65526, Saudi Arabia",Health food restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipNepETEGZUI9tu3e5ujanWZPcYOtXbUuenEOPNm=w408-h725-k-no,20.0050174,41.4734042,ChIJt_vcvG9F7xUReegb7-_dSIQ,73,5,ar,"بكتب رأيي بكل مصداقية بعد ماجربت اشتراك معاهم لمدة شهر ، وباقيلي كم وجبة بس وأخلص الاشتراك ، أول شي تعاملهم راااااقي جداً ومتعاونين لأني كثير أيام أكون برا المنطقة وجججدا مرنين معي ، ثاني شي التوصيل سريع وعلى الوقت كل يوم ، الأكل لذذذيذ ونننظظظظيف انا صراحة تهمني النظافة ، وفيه تنوّع كبير في الأصناف وكل يوم قائمة محتلفة ، وفيه نقطة كمان عجبتني عندهم اللي هي اهتمامهم لزباينهم يعني لو مثلا عندي ملاحظة على أي شي في الوجبه على طول تتعدل اليوم الثاني وهذا الشي يعطيني ولاء لهم 👍🏻👍🏻👍🏻👍🏻.
بالتوفيق ، ويارب تستمرون بنفس هذا المستوى ✨",GRAM DIET | قرام للوجبات الصحية,4.2,https://www.google.com/maps/search/?api=1&query=GRAM%20DIET%20%7C%20%D9%82%D8%B1%D8%A7%D9%85%20%D9%84%D9%84%D9%88%D8%AC%D8%A8%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9&query_place_id=ChIJt_vcvG9F7xUReegb7-_dSIQ
"شارع الامام محمد بن سعود, Alhawiyah, Al Bahah 65525, Saudi Arabia",Restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipPSKAgPwhdc45vF1EZEoHYZYjjP7BT4W2N63rJr=w408-h306-k-no,20.0171785,41.4681174,ChIJfZ5nm8ZF7xURBCWgqHaGqTY,296,4,ar,"دايماً اطلب فلافل ، باقي الساندوتشات ما جربتها عموماً طعمها حلو و اكثر شي حبيته ان البيض ما يجي اسود زي باقي المطاعم ! و بعد ما تاكل السندوتش يجيك تخمه بسبب ان البيض قديم او انطبخ زيادة عن اللازم، والعاملين محترمين وسريعين بخدمتهم ، وان شاء الله للاحسن يارب",مطعم ماما منيرة,3.6,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%85%D8%A7%D9%85%D8%A7%20%D9%85%D9%86%D9%8A%D8%B1%D8%A9&query_place_id=ChIJfZ5nm8ZF7xURBCWgqHaGqTY
"8459 Al Amir Sultan, Al Mohammadiyyah, Jeddah 23624, Saudi Arabia",Medical Center,Jeddah,https://lh5.googleusercontent.com/p/AF1QipM8kfWxze9dprEBqfxsLAY6rQ2Fbys5i9RU_lk=w408-h434-k-no,21.64504,39.1287409,ChIJqd25LkXRwxURlHHJJr13VN8,1583,5,ar,دكتورة غادة الجهني شغلها دقيق ومميز سويت عندها تنظيف,Andalusia Ladies Wellness - عيادات أندلسية لصحة المرأة,4.4,https://www.google.com/maps/search/?api=1&query=Andalusia%20Ladies%20Wellness%20-%20%D8%B9%D9%8A%D8%A7%D8%AF%D8%A7%D8%AA%20%D8%A3%D9%86%D8%AF%D9%84%D8%B3%D9%8A%D8%A9%20%D9%84%D8%B5%D8%AD%D8%A9%20%D8%A7%D9%84%D9%85%D8%B1%D8%A3%D8%A9&query_place_id=ChIJqd25LkXRwxURlHHJJr13VN8
"Sird Bin Abdullah Al Azdi Rd, Alkhalidiyah, Abha 62541, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipOamB8ZE8FORXdOV2kN5j6HoejEZ7HAGSopbiLM=w408-h544-k-no,18.2316878,42.4794383,ChIJZSENOJFV-xURdgA2-C9qLfk,262,1,ar,شي جدا تعامل العمال,Kudu - Abha Alkhalidiyah,3.8,https://www.google.com/maps/search/?api=1&query=Kudu%20-%20Abha%20Alkhalidiyah&query_place_id=ChIJZSENOJFV-xURdgA2-C9qLfk
"7419, 3518, Abha 62521, Saudi Arabia",Indian restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipP4DS1DUxuVgDZ-Fm5kXZFW3XElJDP1agwX_pg0=w408-h839-k-no,18.2125531,42.5018495,ChIJiXV2dgBV4xUROJZN5WTIcyQ,17,5,ar,أنصح به,Chozhan Restaurant,4.8,https://www.google.com/maps/search/?api=1&query=Chozhan%20Restaurant&query_place_id=ChIJiXV2dgBV4xUROJZN5WTIcyQ
"العام, Al Bahah 65522, Saudi Arabia",Restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipMi6aEd1eJbrYF5sXl4IGuTv3z0Gmt5hyWtc8HN=w408-h544-k-no,20.012393,41.4586657,ChIJZzm8jXtF7xURbuaYh6xGqRI,36,5,ar,"أكثر من مره أزور هذا المكان. الصراحه إدمان
أكله نظيف ولذيذ  وتنوع وسرعه في تلبية الطلب شكرا لكم   🙏",صوص و 1/2,4.4,https://www.google.com/maps/search/?api=1&query=%D8%B5%D9%88%D8%B5%20%D9%88%201%2F2&query_place_id=ChIJZzm8jXtF7xURbuaYh6xGqRI
"University Complex, Duba Road, 3456 Gate No-4, Tabuk Saudi Arabia",Hotel,Tabuk,https://cdn.worldota.net/t/1024x768/extranet/be/0d/be0d54e2750ca46e98ac51d78b82154e72dffb67.jpeg,28.3685068,36.4675452,ChIJrZM31BepqRUR-_fwwSRG7M0,1453,5,ar,إضافة فخمة وفاخرة لمنطقة تبوك,Grand Millennium Tabuk,4.6,https://www.google.com/maps/search/?api=1&query=Grand%20Millennium%20Tabuk&query_place_id=ChIJrZM31BepqRUR-_fwwSRG7M0
"6455 2973 King Abdul Aziz Rd, As Sharafiyah, Abha 62542, Saudi Arabia",Breakfast restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipMSlQ3rQaPMvmrIevDW6bXqB2sGHbttvEKHu-U1=w426-h240-k-no,18.2336844,42.5061682,ChIJfwHYIBJV4xURRCNswmvlybo,1598,5,ar,"رحته ثلاث مرات ووقت بعيد بين الثلاث مرات واوقات متفرقه ررررررائع جدددداً .. نظيف .. لذيذ سريعين ماشاء الله كل شيء يفتح النفس الله يسعدكم ويباركلكم",سدف,4.2,https://www.google.com/maps/search/?api=1&query=%D8%B3%D8%AF%D9%81&query_place_id=ChIJfwHYIBJV4xURRCNswmvlybo
"8749 Hail Street, Al Andalus, Jeddah 23326, Saudi Arabia",Indian restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNRLR89Wz4lNf_vQtTcYvLGuBumIjXVUhJqEota=w408-h544-k-no,21.547945,39.1565437,ChIJSWgB4VDRwxURD-6jnv_lTqs,304,5,ar,"رحلة إلى الهند في قلب جدة. يقدم المطعم أطباقًا هندية تقليدية لذيذة. النكهات الغنية والتوابل الفواحة تجعل من راسوي باي فينيت تجربة لا تُنسى.
A trip to India in the heart of Jeddah. The restaurant serves delicious Indian dishes. The rich flavors and spicy spices make Rasoy by Finite an unforgettable experience.",Rasoi by Vineet,4.4,https://www.google.com/maps/search/?api=1&query=Rasoi%20by%20Vineet&query_place_id=ChIJSWgB4VDRwxURD-6jnv_lTqs
"Prince Mohammed Bin Abdulaziz St, Ar Rawdah, Jeddah 23431, Saudi Arabia",Restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNxJCuqvkESuI94n3-L37TdaJnHPK3PUBLrAm3J=w408-h306-k-no,21.5489975,39.1438298,ChIJTep9B5_FwxURT6_tP0xcSFI,1362,1,ar,"رغم ان الاكل لذيذ ويستحق التجربة
لكن تجربتي كانت سيئة ولن اكررها، لم تعجبني سياسة المكان بانه يمنع مشاركة الاطباق رغم انه لم يوضح هذا من خلال الاعلان ، عندما وصلنا وقمنا بالطلب تفاجئنا بسياسة المكان، ومنعنا من مشاركة الطلب",Le Relais de l'Entrecôte Jeddah,4.3,https://www.google.com/maps/search/?api=1&query=Le%20Relais%20de%20l'Entrec%C3%B4te%20Jeddah&query_place_id=ChIJTep9B5_FwxURT6_tP0xcSFI
"7099 Ath Thumamah Road, Ar Rabi, Riyadh 13315 3683, Riyadh 11564, Saudi Arabia",Restaurant,Riyadh,https://lh5.googleusercontent.com/p/AF1QipM1mLGtvqnPuqyfYeupo9rtwtXhjmdgtnwxbCDK=w408-h544-k-no,24.7873239,46.6472521,ChIJoTSmy3bjLj4RW9V5ep1aqVs,1036,5,ar,"رائع في كل شئ وان شاء الله بكرر التجربة",The Social Pizzeria,3.7,https://www.google.com/maps/search/?api=1&query=The%20Social%20Pizzeria&query_place_id=ChIJoTSmy3bjLj4RW9V5ep1aqVs
3211 طريق الملك عبدالعزيز، الوردتين، أبها 62521 9515، Saudi Arabia,Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipOSJ_lZT9jUN3nDYRq3CsjTRT6uIYZOrjNH-PPN=w408-h240-k-no,18.2315349,42.4986319,ChIJVXsVgsBV4xUR_mRTwh-r3CQ,3302,5,ar,رايع جدا واكلهم لذيذ الاسعار مبالغ فيها,Meshraq Restaurant,4.1,https://www.google.com/maps/search/?api=1&query=Meshraq%20Restaurant&query_place_id=ChIJVXsVgsBV4xUR_mRTwh-r3CQ
"3rd Floor, Ash Shati, Corniche Rd, Jeddah 23611, Saudi Arabia",Lebanese restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPKL7xHnPoOQQMowaLy2CHeH7dKs85_BFZVSqwR=w426-h240-k-no,21.622996,39.1081681,ChIJj-xOkyHbwxUR_osvq1SO7Sc,2120,5,ar,روعة روعة روعة 👌🏻😍,Niyyali,4.6,https://www.google.com/maps/search/?api=1&query=Niyyali&query_place_id=ChIJj-xOkyHbwxUR_osvq1SO7Sc
"King Fahd Rd, Alhawiyah, Al Bahah 65525, Saudi Arabia",Restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipPM_5A3tiO5e0GT6ZlMLmM5DM4gh6XfNL5FBf5c=w426-h240-k-no,20.0159061,41.4704093,ChIJsfKmPcZF7xURCUqldEL04ZM,357,4,ar,روعه ولذه,Coco Restaurant,3.9,https://www.google.com/maps/search/?api=1&query=Coco%20Restaurant&query_place_id=ChIJsfKmPcZF7xURCUqldEL04ZM
"West, 3023 Sari Br Rd, As Salamah, District, Jeddah 23436, Saudi Arabia",Restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipMeoNlUMtfyNHWxksKq0dgqEvQHPWchjtmRTCf6=w408-h272-k-no,21.5779688,39.1532789,ChIJqQ-41ULbwxURbFPOrLKBPWM,43,5,ar,روووووعه,H Lounge,4.6,https://www.google.com/maps/search/?api=1&query=H%20Lounge&query_place_id=ChIJqQ-41ULbwxURbFPOrLKBPWM
"مقابل مركز الجمجوم، شارع فلسطين، حي، G594+WHJ, Jeddah 23212, Saudi Arabia",Turkish restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPkM0vqX88ojHDQaG2MGWNVe0qXYPx2JaZE_zTu=w408-h306-k-no,21.5198277,39.1563946,ChIJgX0vu4nPwxURXh6srI6g3RE,6631,5,ar,رهيببب,SARAYA LATIF,3.9,https://www.google.com/maps/search/?api=1&query=SARAYA%20LATIF&query_place_id=ChIJgX0vu4nPwxURXh6srI6g3RE
"9407 طريق الجنوب, Shahbah, Al Bahah 65721, Saudi Arabia",Restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipMg3sK8_B3jpWDusApjqHcBrIcyUq76frNi9mSM=w408-h725-k-no,20.0563511,41.4493593,ChIJ40p4ZRhG7xURUShXougwTVY,401,5,ar,احلى مطعم اكلت فية,طازج البيت بروست - Tazaj AlBait Broast,4,https://www.google.com/maps/search/?api=1&query=%D8%B7%D8%A7%D8%B2%D8%AC%20%D8%A7%D9%84%D8%A8%D9%8A%D8%AA%20%D8%A8%D8%B1%D9%88%D8%B3%D8%AA%20-%20Tazaj%20AlBait%20Broast&query_place_id=ChIJ40p4ZRhG7xURUShXougwTVY
"2F67+J33 near the island paints, King Abdulaziz Rd, Town Center, Al Bahah 65522, Saudi Arabia",Fast food restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipN4SZqI-hM9zbZvEs6GNZV7-eMvU1I1CA0GK4rK=w408-h544-k-no,20.0115203,41.4626649,ChIJs2CRtrxF7xURf2xwFiL92_8,228,1,ar,اذن العشا وقفلو قبل الاذان وقعدو ساعه كامله مقفل ليه بيصلون التهجد,خبير البروست,3.8,https://www.google.com/maps/search/?api=1&query=%D8%AE%D8%A8%D9%8A%D8%B1%20%D8%A7%D9%84%D8%A8%D8%B1%D9%88%D8%B3%D8%AA&query_place_id=ChIJs2CRtrxF7xURf2xwFiL92_8
"The zone, 7236 Al Takhassousi, Al Mohammadiyyah, Riyadh 12362, Saudi Arabia",Indian restaurant,Riyadh,https://lh5.googleusercontent.com/p/AF1QipNQzg3eynMMtPlpMVY8x89tJxCIictPVSv2TKci=w408-h510-k-no,24.7321032,46.6488409,ChIJ76MaHswdLz4R7mSnhDn6B3k,4589,2,ar,اسعار كم كوكب آخر,RUHI Indian Restaurant,4.3,https://www.google.com/maps/search/?api=1&query=RUHI%20Indian%20Restaurant&query_place_id=ChIJ76MaHswdLz4R7mSnhDn6B3k
"رفالا بلازا, King Fahd Branch Rd, Alarin, Abha 62528, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipN-EIAWaORsWk7tSACA9_GLAvLqXmh7KMpFgyp5=w408-h439-k-no,18.2281341,42.5441486,ChIJ9QQDgylV4xURuVHhb3GQAAk,1353,5,ar,"اتعب وانا امدح الحقيقة هذا المطعم من العشرة الاوائل في منطقة عسير
* استقبال الموظفين راقي جداً،يتسابقون عشان يفتحون لك الباب والابتسامه والترحيب .
* نظافة المكان شئ عجيب كنك في بيتك مو مطعم والله اني اشوفهم حتى الجدران يمسحونها بيديهم .
* نظافة المطبخ كذلك مصدوم منها شغل شغل راقي .
* الاطباق وما ادراك ما الاطباق حرفياً كل شئ يجنن هذا المطعم تاخذه منه اي شئ في المنيو وانت مطمن انه بيعجبك . ( البيتزا تطبخ ع الحطب )
* قسم العوائل جميل نظيف يغلب عليه الهدوء وكذلك مغلق بحيث ياخذ الجميع راحته .
* الاسعار جيده مقارنة بالمكونات لانها مستورده كلها .
* العصائر عندي ملاحظة فقط اتمنى لو يكون فيه انواع للاطفال بحجم صغير او يكون فيه عصائر معلبه .",RIZZO,4.2,https://www.google.com/maps/search/?api=1&query=RIZZO&query_place_id=ChIJ9QQDgylV4xURuVHhb3GQAAk
"طريق الأميرسلطان بن عبدالعزيز, Alhawiyah, Al Bahah 65525, Saudi Arabia",Restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipPXVa5hb0d71OMvtKP3_HROk_CjctKXdFDyLeVu=w408-h544-k-no,20.018521,41.4704478,ChIJQ0SItdRF7xURlGQX1rgE4nE,623,1,ar,"اول تجربة للمطعم
تجربة غير موفقة",افران الحنيذ,4.2,https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%81%D8%B1%D8%A7%D9%86%20%D8%A7%D9%84%D8%AD%D9%86%D9%8A%D8%B0&query_place_id=ChIJQ0SItdRF7xURlGQX1rgE4nE
"مركز بوابة صاري، شارع صاري، حي الروضة،, Jeddah 23435, Saudi Arabia",Japanese restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipMGVtWQkA5GK7MXaUoYl_UOaBJJAeN8WGK02db3=w426-h240-k-no,21.5761095,39.1507972,ChIJNcoLQgPQwxURH2A1_KQ4VUM,3314,5,ar,اول مره ازور المكان كضيف معزوم و اول مره اذوق سوشي صرااحه لذييذ و تجربه ممتازه انصح فيها. واشكر الموظفه شهد على رقي التعامل,Gold Sushi Club,4.5,https://www.google.com/maps/search/?api=1&query=Gold%20Sushi%20Club&query_place_id=ChIJNcoLQgPQwxURH2A1_KQ4VUM
"8782 الفاروق، 3463, Shamasan, Abha 62521, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipMqzcuIARzgJP6FTkg3HqN4R7_xfOB6fCutLNfg=w408-h544-k-no,18.2247653,42.501002,ChIJUTkmQm9U4xURaK-qzHY5Qp4,117,4,ar,اقدم شاورما في أبها ونفس الطعم,مطعم اثير للشاورما,3.7,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D8%AB%D9%8A%D8%B1%20%D9%84%D9%84%D8%B4%D8%A7%D9%88%D8%B1%D9%85%D8%A7&query_place_id=ChIJUTkmQm9U4xURaK-qzHY5Qp4
"3546 King Saud Rd, Alfaysaliyyah Al Janubiyyah, Tabuk 47911, Saudi Arabia",Restaurant,Tabuk,https://lh5.googleusercontent.com/p/AF1QipPxRTB12WLjRTUTdw4lkK47DtsvAkFndmEWY782=w452-h240-k-no,28.3904305,36.5801744,ChIJBbwz9RCtqRURZoTzSS0uXio,1671,5,ar,اقدم مطعم بتبوك يستاهل,Alkotaishat Restaurant,4,https://www.google.com/maps/search/?api=1&query=Alkotaishat%20Restaurant&query_place_id=ChIJBbwz9RCtqRURZoTzSS0uXio
"King Khalid Rd, Town Center, Al Bahah 65522, Saudi Arabia",Restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipND3Qol0LsHNEDLPbEcBmwS06zgpyy2EBCAtmQx=w408-h306-k-no,20.0082699,41.4616215,ChIJ_xgbQI1F7xUR1E9y0EY5Ruo,525,1,ar,"اقسم بالله لو فيه اقل من نجمه لاعطيه
طلبت والطلب جاني غير ناجح والنكهه خفيفه والبطاطس باقي ماستوت فاشل بمعنى الكلمه",شرمب Shrimp,4.2,https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%B1%D9%85%D8%A8%20Shrimp&query_place_id=ChIJ_xgbQI1F7xUR1E9y0EY5Ruo
Unnamed Road، السلام، تبوك 47311، Saudi Arabia,Coffee shop,Tabuk,https://lh5.googleusercontent.com/p/AF1QipOfhRAnT7iy1VxaP0cbCpwCrQ4JyeQuqEFRMOVH=w426-h240-k-no,28.408844,36.5973694,ChIJ3-JcCVqtqRURhcoa_KBpVh8,3730,3,ar,الحلا اللي بصوره جديد عندهم مره حلو اما الفرنسي توست ماش مو حلو والقهوه حلوه بس التقديم سيئ صحون الحلا تحس انك في بخاري طالب جرجير وكمان الاسعار اللي بالمنيو مهي شامله الضريبه,قهوة سارة Sara Cafe,4.5,https://www.google.com/maps/search/?api=1&query=%D9%82%D9%87%D9%88%D8%A9%20%D8%B3%D8%A7%D8%B1%D8%A9%20Sara%20Cafe&query_place_id=ChIJ3-JcCVqtqRURhcoa_KBpVh8
"Al Qabil, Abha 62521, Saudi Arabia",Restaurant,Abha,https://lh5.googleusercontent.com/p/AF1QipMJ3fTkJmZsOu4q_zJ1MudCnZqUNTW85ahCAEOV=w408-h544-k-no,18.2195989,42.493617,ChIJ1cMGufhV4xURN5Pe-8uvGzE,70,5,ar,البتيزا دجاج وعش البلبل جبارة وشكراً للعامل محترم,فطائر القرية Village Pastries,4.3,https://www.google.com/maps/search/?api=1&query=%D9%81%D8%B7%D8%A7%D8%A6%D8%B1%20%D8%A7%D9%84%D9%82%D8%B1%D9%8A%D8%A9%20Village%20Pastries&query_place_id=ChIJ1cMGufhV4xURN5Pe-8uvGzE
"2473 Al Kurnaysh Br Rd, حي الشاطئ, 7190, Jeddah 23613, Saudi Arabia",Restaurant,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNudUtpDQrKTg9xtnK41V8d82yFkKyAlGmtzhIa=w408-h510-k-no,21.6524299,39.1025599,ChIJfSsp7aHZwxURVtmYna7e7Qg,571,2,ar,"البيتزا كانت عادية ٦/١٠
اللازانيا عاديه ٦/١٠

الخدمة ممتازة خصوصا الموظف جيف كان واقف عندنا ويجي قبل أناديه
الموقع ممتاز جدا خصوصا انه نادي اليخوت
الاسعار مرتفعة جدا مقارنة بالكمية وفيه مطاعم كثير نفس الجودة والسعر اقل بكثير
إذا جيت تحجز فيه حجوزات تكون بخصم ٢٥ ٪؜",Le Vesuvio,4.5,https://www.google.com/maps/search/?api=1&query=Le%20Vesuvio&query_place_id=ChIJfSsp7aHZwxURVtmYna7e7Qg
"Town Center, 4052، وسط المدينة، الباحة 65522 6260،،, Al Bahah 65522, Saudi Arabia",Restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipP2KiMGOfiv-d-npO57rMNByzXPTwLZt5UL5sCu=w408-h262-k-no,20.0028743,41.4568113,ChIJDaL1YHFF7xUR39SMLKTdAVs,267,3,ar,الشاورما قاسيه والطعم مش ولا بد أيضًا البطاطس قاسي.,شاورما فاكتوري,3.3,https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%A7%D9%88%D8%B1%D9%85%D8%A7%20%D9%81%D8%A7%D9%83%D8%AA%D9%88%D8%B1%D9%8A&query_place_id=ChIJDaL1YHFF7xUR39SMLKTdAVs
"طريق العقيق, Albaher, Al Bahah 65525, Saudi Arabia",Arab restaurant,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipNYqa--DZpQaJhCVleKWERsKfD1YiI5ZHaLFKnM=w408-h544-k-no,20.0180282,41.4726178,ChIJhYfZToRF7xURsZ_UCGipvtI,72,5,ar,الشورما  فنااانه والمشاوي,"مطعم نجوم الشتاء",4.7,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%86%D8%AC%D9%88%D9%85%20%D8%A7%D9%84%D8%B4%D8%AA%D8%A7%D8%A1&query_place_id=ChIJhYfZToRF7xURsZ_UCGipvtI
"7389 عمر بن الخطاب, Al Salihiyyah, Tabuk 47913, Saudi Arabia",Seafood restaurant,Tabuk,https://lh5.googleusercontent.com/p/AF1QipOrT5CQJpLqUKg3dCCj-fuHnaiM3jBtytjCmd1T=w520-h240-k-no,28.4044256,36.5420585,ChIJqTwF4satqRUREgaKNYUUZ74,1752,3,ar,"الأسعار عالية جدًا ومبالغ فيها؛ كثير من الغرف لم تنظف؛ يعني تأخير في تنظيف الغرف وموائد الطعام؛ إضافة لذلك قامو بتنظيف المكان ونحن بالداخل فاختلط الأكل برائحة المنظفات - والكلوركس كان طاغي - المطعم اختلف عن السابق؛ وأتمنى تدارك هذي الملاحظات لأني زبون لهم؛ وأتمنى قراءة تعليقي وفالهم التوفيق والعودة كما كانوا وأحسن .
محبكم ..🌹",JAL Beach Seafood Restaurant Cuisine,4,https://www.google.com/maps/search/?api=1&query=JAL%20Beach%20Seafood%20Restaurant%20Cuisine&query_place_id=ChIJqTwF4satqRUREgaKNYUUZ74
